"t","x","y","z"
1.781804783E1,7.541735172E0,-7.398083210E-1,2.106897593E0
1.782011679E1,7.493851185E0,-7.493851185E-1,2.111685991E0
1.782215206E1,7.481880188E0,-7.422025204E-1,2.118868589E0
1.782422090E1,7.493851185E0,-7.541735172E-1,2.126051188E0
1.782625567E1,7.510610580E0,-7.565677166E-1,2.138022184E0
1.782832464E1,7.580042362E0,-7.637503147E-1,2.138022184E0
1.783035933E1,7.661445618E0,-7.757213712E-1,2.152387381E0
1.783242837E1,7.711723804E0,-7.781155705E-1,2.159569979E0
1.783446306E1,7.838616371E0,-8.164227605E-1,2.171540976E0
1.783653214E1,8.013393402E0,-8.140285611E-1,2.181117773E0
1.783856683E1,8.106766701E0,-8.212111592E-1,2.188300371E0
1.784063610E1,8.300697327E0,-8.499416113E-1,2.217030764E0
1.784267106E1,8.516175270E0,-9.121908545E-1,2.243366957E0
1.784474021E1,8.616731644E0,-9.289502501E-1,2.255337954E0
1.784722856E1,8.860940933E0,-9.840168953E-1,2.284068346E0
1.784882017E1,9.143456459E0,-1.024718285E0,2.329558372E0
1.785081979E1,9.284713745E0,-1.053448796E0,2.343923569E0
1.785288944E1,9.586383820E0,-1.108515382E0,2.375048161E0
1.785492475E1,9.885659218E0,-1.165976286E0,2.379836559E0
1.785699429E1,1.022563553E1,-1.194706678E0,2.384624958E0
1.785902944E1,1.039562416E1,-1.242590666E0,2.365471363E0
1.786109894E1,1.074517727E1,-1.319205165E0,2.343923569E0
1.786313417E1,1.107318306E1,-1.379060149E0,2.329558372E0
1.786520371E1,1.124795914E1,-1.417367458E0,2.317587137E0
1.786723890E1,1.159511852E1,-1.467645645E0,2.310404539E0
1.786930825E1,1.191115379E1,-1.556231141E0,2.288856745E0
1.787134287E1,1.207874775E1,-1.589749932E0,2.264914751E0
1.787341210E1,1.241393566E1,-1.673547029E0,2.212242365E0
1.787544721E1,1.271081638E1,-1.735796213E0,2.138022184E0
1.787751729E1,1.284489250E1,-1.766920805E0,2.090138197E0
1.787955233E1,1.312022495E1,-1.843535304E0,2.001552582E0
1.788162187E1,1.336443424E1,-1.896207690E0,1.929726601E0
1.788365710E1,1.346020222E1,-1.924938202E0,1.896207690E0
1.788572648E1,1.362779617E1,-1.970427990E0,1.843535304E0
1.788776121E1,1.376187134E1,-2.018311977E0,1.798045516E0
1.788983060E1,1.383848572E1,-2.056619167E0,1.795651317E0
1.789186560E1,1.387679291E1,-2.068590164E0,1.814804912E0
1.789393483E1,1.391031170E1,-2.087743998E0,1.881842494E0
1.789596967E1,1.389355278E1,-2.114080191E0,1.977610588E0
1.789803852E1,1.386961079E1,-2.123656988E0,2.039859772E0
1.790007317E1,1.378820801E1,-2.138022184E0,2.161964178E0
1.790214217E1,1.366610336E1,-2.111685991E0,2.322375536E0
1.790417725E1,1.357751751E1,-2.099714994E0,2.403778553E0
1.790624633E1,1.337640476E1,-2.051830769E0,2.564189911E0
1.790828194E1,1.316810894E1,-1.987187386E0,2.736572504E0
1.791035110E1,1.305318737E1,-1.956062794E0,2.817975283E0
1.791238567E1,1.275630665E1,-1.891419291E0,2.975992680E0
1.791445517E1,1.247857952E1,-1.831564307E0,3.081337690E0
1.791648998E1,1.222479343E1,-1.719036818E0,3.145981073E0
